step,drag,lift,cd,cl
0.000000000000000000e+00,-3.099999999999998312e+00,-9.999999999999890921e-02,-7.749999999999994316e+01,-2.499999999999972466e+00
5.000000000000000000e+01,-2.191685852740576923e+00,-3.659356851505814884e-02,-5.479214631851441197e+01,-9.148392128764535336e-01
1.000000000000000000e+02,-1.625046235776449688e+00,4.440077686912535793e-02,-4.062615589441123376e+01,1.110019421728133837e+00
1.500000000000000000e+02,-1.358824647128669572e+00,-1.157177168304377585e-02,-3.397061617821672996e+01,-2.892942920760943615e-01
2.000000000000000000e+02,-1.162437052490373546e+00,-1.570190754585082671e-01,-2.906092631225933332e+01,-3.925476886462706094e+00
2.500000000000000000e+02,-1.010211285920407764e+00,-6.843148587762248880e-02,-2.525528214801018834e+01,-1.710787146940561998e+00
3.000000000000000000e+02,-8.840199730328001104e-01,-1.169291644350004267e-01,-2.210049932581999954e+01,-2.923229110875010139e+00
3.500000000000000000e+02,-7.885836647524155918e-01,-1.029061773109195971e-01,-1.971459161881038469e+01,-2.572654432772989441e+00
4.000000000000000000e+02,-7.218425124775947888e-01,-2.099393677824589188e-01,-1.804606281193986561e+01,-5.248484194561472194e+00
4.500000000000000000e+02,-6.575363697991591927e-01,-1.836226451520446279e-01,-1.643840924497897760e+01,-4.590566128801114587e+00
5.000000000000000000e+02,-5.923577351924547152e-01,-2.622447869223865080e-01,-1.480894337981136566e+01,-6.556119673059661146e+00
5.500000000000000000e+02,-5.409445335710719727e-01,-2.304969161902667985e-01,-1.352361333927679610e+01,-5.762422904756668629e+00
6.000000000000000000e+02,-5.087544892072776159e-01,-3.023992566934816661e-01,-1.271886223018193718e+01,-7.559981417337040099e+00
6.500000000000000000e+02,-4.890028715111538471e-01,-3.228867539878551574e-01,-1.222507178777884462e+01,-8.072168849696376824e+00
7.000000000000000000e+02,-4.794088218409589541e-01,-3.639068125766467543e-01,-1.198522054602397091e+01,-9.097670314416166804e+00
7.500000000000000000e+02,-4.889910883787622065e-01,-3.463690669993009785e-01,-1.222477720946905322e+01,-8.659226674982523519e+00
8.000000000000000000e+02,-5.243240481695694566e-01,-3.244071500106722183e-01,-1.310810120423923308e+01,-8.110178750266804570e+00
8.500000000000000000e+02,-5.912757774963620649e-01,-2.687488853416572510e-01,-1.478189443740904885e+01,-6.718722133541429997e+00
9.000000000000000000e+02,-6.829527270910046299e-01,-1.997462822883436240e-01,-1.707381817727511120e+01,-4.993657057208589656e+00
9.500000000000000000e+02,-7.939590888732696028e-01,-1.280550708032544838e-01,-1.984897722183173485e+01,-3.201376770081361567e+00
1.000000000000000000e+03,-9.187555860410208108e-01,-3.087176315186015985e-02,-2.296888965102551694e+01,-7.717940787965038574e-01
1.050000000000000000e+03,-1.044433198690402964e+00,5.516097531028915646e-02,-2.611082996726007011e+01,1.379024382757228606e+00
1.100000000000000000e+03,-1.149229788737765823e+00,1.312309776086040547e-01,-2.873074471844413935e+01,3.280774440215100896e+00
