step,drag,lift,cd,cl
2.800000000000000000e+03,-3.110615282088078803e+00,2.066065425830490576e-01,-2.700186876812568215e+01,1.793459571033411803e+00
2.900000000000000000e+03,-3.042575034290247782e+00,2.709654922776188468e-01,-2.641124161710284213e+01,2.352131009354330171e+00
3.000000000000000000e+03,-3.021704119716591919e+00,3.157446930323030698e-01,-2.623007048365096949e+01,2.740839349238741729e+00
3.100000000000000000e+03,-3.055789734410014002e+00,3.056053686957219684e-01,-2.652595255564247978e+01,2.652824381039252888e+00
3.200000000000000000e+03,-3.045514842774745379e+00,2.375719930296558979e-01,-2.643676078797521711e+01,2.062256883937985119e+00
3.300000000000000000e+03,-3.018712330648400499e+00,1.683035691434860703e-01,-2.620410009243402882e+01,1.460968482148316427e+00
3.400000000000000000e+03,-2.976984496657841817e+00,1.160079664494445828e-01,-2.584187931126598414e+01,1.007013597651428505e+00
3.500000000000000000e+03,-2.912370657710739774e+00,1.385645780976543784e-01,-2.528099529262794576e+01,1.202817518208805225e+00
3.600000000000000000e+03,-2.841174350777428970e+00,2.186133957351664714e-01,-2.466297179494295833e+01,1.897685726867764267e+00
3.700000000000000000e+03,-2.771759428353476551e+00,2.916391788206486591e-01,-2.406041170445725896e+01,2.531590093929241725e+00
3.800000000000000000e+03,-2.748731607682918465e+00,3.292631074032105754e-01,-2.386051742780311002e+01,2.858186696208425026e+00
3.900000000000000000e+03,-2.759099573565765962e+00,3.292955932516477002e-01,-2.395051713164727047e+01,2.858468691420552599e+00
4.000000000000000000e+03,-2.783346688967604621e+00,3.102470833300167707e-01,-2.416099556395489856e+01,2.693117042795284188e+00
4.100000000000000000e+03,-2.842382922760515740e+00,2.952245221494432248e-01,-2.467346287118503056e+01,2.562712865880583113e+00
4.200000000000000000e+03,-2.853895223145984872e+00,3.107308739069651882e-01,-2.477339603425333792e+01,2.697316613775739391e+00
4.300000000000000000e+03,-2.875526860909251248e+00,3.703722296251409918e-01,-2.496117066761502556e+01,3.215036715496015329e+00
4.400000000000000000e+03,-2.888010666294653195e+00,4.120938194680053845e-01,-2.506953703380775167e+01,3.577203293993101774e+00
4.500000000000000000e+03,-2.915541002363923884e+00,4.199649543183624489e-01,-2.530851564552017052e+01,3.645529117346895998e+00
4.600000000000000000e+03,-2.957573889262794964e+00,3.738130579260143249e-01,-2.567338445540620384e+01,3.244905016718873991e+00
4.700000000000000000e+03,-2.979615304092140260e+00,3.398561890700634303e-01,-2.586471618135538009e+01,2.950140530122077998e+00
4.800000000000000000e+03,-2.978259418493157451e+00,3.620921217198302955e-01,-2.585294634108643308e+01,3.143160778817970957e+00
4.900000000000000000e+03,-2.955685129884792595e+00,3.939472444889423053e-01,-2.565698897469437867e+01,3.419680941744290603e+00
