step,drag,lift,cd,cl
1.900000000000000000e+03,-4.540163813691029393e-01,-4.675454923658745043e-02,-1.135040953422757148e+01,-1.168863730914686094e+00
1.950000000000000000e+03,-4.467673567406535984e-01,-4.704595352321816470e-02,-1.116918391851633707e+01,-1.176148838080453896e+00
2.000000000000000000e+03,-4.422033892845832481e-01,-4.630886038786086178e-02,-1.105508473211457954e+01,-1.157721509696521212e+00
2.050000000000000000e+03,-4.397231903580331447e-01,-4.580255876590022535e-02,-1.099307975895082734e+01,-1.145063969147505301e+00
2.100000000000000000e+03,-4.388528750706043313e-01,-4.506516791336987598e-02,-1.097132187676510640e+01,-1.126629197834246643e+00
2.150000000000000000e+03,-4.394916534319952550e-01,-4.427684699294285459e-02,-1.098729133579987938e+01,-1.106921174823571219e+00
2.200000000000000000e+03,-4.415434907215156080e-01,-4.280649647808806163e-02,-1.103858726803788848e+01,-1.070162411952201298e+00
2.250000000000000000e+03,-4.447929585014709919e-01,-4.113212497138762913e-02,-1.111982396253677230e+01,-1.028303124284690506e+00
2.300000000000000000e+03,-4.486218634230855207e-01,-3.910715094743538039e-02,-1.121554658557713502e+01,-9.776787736858842948e-01
2.350000000000000000e+03,-4.525322448771171846e-01,-3.696106074041428241e-02,-1.131330612192792806e+01,-9.240265185103568868e-01
2.400000000000000000e+03,-4.560410349891654835e-01,-3.496058958953698198e-02,-1.140102587472913420e+01,-8.740147397384243622e-01
2.450000000000000000e+03,-4.585992134234582185e-01,-3.306450380021635355e-02,-1.146498033558645346e+01,-8.266125950054086235e-01
2.500000000000000000e+03,-4.600683058523568070e-01,-3.147248184222657674e-02,-1.150170764630891718e+01,-7.868120460556642382e-01
2.550000000000000000e+03,-4.608276667432957829e-01,-3.035067283400953719e-02,-1.152069166858239235e+01,-7.587668208502382772e-01
2.600000000000000000e+03,-4.595859798022008391e-01,-3.003255218975633967e-02,-1.148964949505501920e+01,-7.508138047439083529e-01
2.650000000000000000e+03,-4.570298053944257810e-01,-2.988217921620538869e-02,-1.142574513486064269e+01,-7.470544804051345578e-01
2.700000000000000000e+03,-4.540326934452527663e-01,-3.066248653554714404e-02,-1.135081733613131760e+01,-7.665621633886784414e-01
2.750000000000000000e+03,-4.504092086808830775e-01,-3.196277818348151889e-02,-1.126023021702207494e+01,-7.990694545870378196e-01
2.800000000000000000e+03,-4.459271146579864564e-01,-3.342057610472246032e-02,-1.114817786644965913e+01,-8.355144026180613137e-01
2.850000000000000000e+03,-4.411115337103672096e-01,-3.515846382778130275e-02,-1.102778834275917852e+01,-8.789615956945323605e-01
2.900000000000000000e+03,-4.365763712294872811e-01,-3.682679752283461033e-02,-1.091440928073718020e+01,-9.206699380708650571e-01
2.950000000000000000e+03,-4.319712403461435368e-01,-3.851721292162375854e-02,-1.079928100865358687e+01,-9.629303230405937830e-01
3.000000000000000000e+03,-4.274920889193394302e-01,-3.989509810613215551e-02,-1.068730222298348309e+01,-9.973774526533036866e-01
3.050000000000000000e+03,-4.235174053718362974e-01,-4.119473694668543406e-02,-1.058793513429590583e+01,-1.029868423667135602e+00
3.100000000000000000e+03,-4.201469190791299879e-01,-4.226829939117109081e-02,-1.050367297697824753e+01,-1.056707484779277006e+00
3.150000000000000000e+03,-4.173231403496800995e-01,-4.326756685130671298e-02,-1.043307850874199971e+01,-1.081689171282667505e+00
3.200000000000000000e+03,-4.150122334804312030e-01,-4.416070693553295068e-02,-1.037530583701077802e+01,-1.104017673388323573e+00
3.250000000000000000e+03,-4.132191354851124099e-01,-4.492456869320045343e-02,-1.033047838712780830e+01,-1.123114217330011044e+00
3.300000000000000000e+03,-4.118337954656832167e-01,-4.563903490087894976e-02,-1.029584488664207775e+01,-1.140975872521973633e+00
3.350000000000000000e+03,-4.107512709684600916e-01,-4.622159332492112999e-02,-1.026878177421150085e+01,-1.155539833123027993e+00
3.400000000000000000e+03,-4.098720360736036739e-01,-4.674923571833135283e-02,-1.024680090184008918e+01,-1.168730892958283585e+00
3.450000000000000000e+03,-4.091102593588515357e-01,-4.723122895191694814e-02,-1.022775648397128556e+01,-1.180780723797923537e+00
3.500000000000000000e+03,-4.083995643148852217e-01,-4.771822704932816850e-02,-1.020998910787212921e+01,-1.192955676233204088e+00
3.550000000000000000e+03,-4.077013539681179077e-01,-4.823807528356983954e-02,-1.019253384920294536e+01,-1.205951882089245863e+00
3.600000000000000000e+03,-4.070205881451592900e-01,-4.880216759352742906e-02,-1.017551470362898058e+01,-1.220054189838185588e+00
3.650000000000000000e+03,-4.063956744081427264e-01,-4.938283105979349163e-02,-1.015989186020356705e+01,-1.234570776494837041e+00
3.700000000000000000e+03,-4.058941743218713039e-01,-4.992603709089490915e-02,-1.014735435804677977e+01,-1.248150927272372535e+00
3.750000000000000000e+03,-4.055760443389637704e-01,-5.038952378304830532e-02,-1.013940110847409315e+01,-1.259738094576207335e+00
3.800000000000000000e+03,-4.054757070699670507e-01,-5.071373409535019638e-02,-1.013689267674917360e+01,-1.267843352383754674e+00
3.850000000000000000e+03,-4.056228773124932463e-01,-5.088226850195437523e-02,-1.014057193281233005e+01,-1.272056712548859103e+00
3.900000000000000000e+03,-4.060216612288946036e-01,-5.091055606371677755e-02,-1.015054153072236254e+01,-1.272763901592919300e+00
3.950000000000000000e+03,-4.066228116655027924e-01,-5.082916999503233474e-02,-1.016557029163756809e+01,-1.270729249875808042e+00
