step,drag,lift,cd,cl
1.800000000000000000e+03,-1.312611101625978272e+00,-1.923107448319573698e-01,-1.323196675026187563e+01,-1.938616379354408670e+00
1.900000000000000000e+03,-1.291364868148107137e+00,-1.905242743301225894e-01,-1.301779100955753066e+01,-1.920607604134300095e+00
2.000000000000000000e+03,-1.272742068158388751e+00,-1.830479609417797193e-01,-1.283006117095149889e+01,-1.845241541751811543e+00
2.100000000000000000e+03,-1.256752405660935379e+00,-1.717943912750932722e-01,-1.266887505706587902e+01,-1.731798299144085229e+00
2.200000000000000000e+03,-1.242235340349500783e+00,-1.613609308254225494e-01,-1.252253367287803165e+01,-1.626622286546598017e+00
2.300000000000000000e+03,-1.229146142054899693e+00,-1.530427023779736828e-01,-1.239058610942439032e+01,-1.542769177197315100e+00
2.400000000000000000e+03,-1.217661883107572951e+00,-1.439135659007154122e-01,-1.227481737003601658e+01,-1.450741591741082637e+00
2.500000000000000000e+03,-1.207654514175514615e+00,-1.329425202435912112e-01,-1.217393663483381516e+01,-1.340146373423298343e+00
2.600000000000000000e+03,-1.198770520796937022e+00,-1.206352330753939495e-01,-1.208438024996912219e+01,-1.216080978582600114e+00
2.700000000000000000e+03,-1.190612369435526174e+00,-1.080821994640862038e-01,-1.200214082092264078e+01,-1.089538301049255864e+00
2.800000000000000000e+03,-1.182650040566486149e+00,-9.534777252464801678e-02,-1.192187540893635145e+01,-9.611670617404033390e-01
2.900000000000000000e+03,-1.174632848444430611e+00,-8.186465356146244154e-02,-1.184105693996401776e+01,-8.252485238050648597e-01
3.000000000000000000e+03,-1.166615524326607867e+00,-6.701203566388155841e-02,-1.176023714038919010e+01,-6.755245530633220419e-01
3.100000000000000000e+03,-1.158637866301811314e+00,-5.028470291611528142e-02,-1.167981720062309670e+01,-5.069022471382588213e-01
3.200000000000000000e+03,-1.150782489395497432e+00,-3.171433431045696943e-02,-1.160062993342235238e+01,-3.197009507102516745e-01
3.300000000000000000e+03,-1.143017198208311713e+00,-1.139091467064059365e-02,-1.152235078839023785e+01,-1.148277688572640343e-01
3.400000000000000000e+03,-1.135426298664156786e+00,1.066884276186777503e-02,-1.144582962363061185e+01,1.075488181639896595e-01
3.500000000000000000e+03,-1.128229856523272900e+00,3.458377769391098727e-02,-1.137328484398460482e+01,3.486267912692639359e-01
3.600000000000000000e+03,-1.121612423557747817e+00,6.035021840489838973e-02,-1.130657685038052129e+01,6.083691371461530384e-01
3.700000000000000000e+03,-1.115643387245345952e+00,8.769856482581062096e-02,-1.124640511336034088e+01,8.840581131634134282e-01
3.800000000000000000e+03,-1.110361605107281102e+00,1.162737137196357684e-01,-1.119316134180726863e+01,1.172114049593102392e+00
3.900000000000000000e+03,-1.105823278424798328e+00,1.458089906983521811e-01,-1.114741208089514402e+01,1.469848696555969392e+00
4.000000000000000000e+03,-1.102070496865460880e+00,1.760703596153408157e-01,-1.110958162162762797e+01,1.774902818703032237e+00
4.100000000000000000e+03,-1.099085734874955200e+00,2.067635990158849801e-01,-1.107949329511043501e+01,2.084310473950452991e+00
4.200000000000000000e+03,-1.096816054165216991e+00,2.375711257657521502e-01,-1.105661344924613765e+01,2.394870219412823964e+00
4.300000000000000000e+03,-1.095184328266914919e+00,2.682243516157004626e-01,-1.104016459946486783e+01,2.703874512255044493e+00
4.400000000000000000e+03,-1.094092656624905402e+00,2.985255214870556340e-01,-1.102915984500912572e+01,3.009329853700157376e+00
4.500000000000000000e+03,-1.093438550497179751e+00,3.283342520861090019e-01,-1.102256603323769824e+01,3.309821089577711373e+00
4.600000000000000000e+03,-1.093120457888019814e+00,3.575492546116031956e-01,-1.101935945451632826e+01,3.604327163423418856e+00
4.700000000000000000e+03,-1.093041039172908846e+00,3.861073130618263849e-01,-1.101855886263012785e+01,3.892210817155507652e+00
4.800000000000000000e+03,-1.093109780238771700e+00,4.139771837963855949e-01,-1.101925181692310041e+01,4.173157094721628546e+00
4.900000000000000000e+03,-1.093249302751570839e+00,4.411657085908291531e-01,-1.102065829386664042e+01,4.447234965633358073e+00
