step,drag,lift,cd,cl
3.250000000000000000e+03,-4.401322803196339728e-01,-8.930753049674819422e-02,-1.100330700799084660e+01,-2.232688262418704550e+00
3.300000000000000000e+03,-4.396424908973308732e-01,-8.924389666843135505e-02,-1.099106227243327005e+01,-2.231097416710783321e+00
3.350000000000000000e+03,-4.391804889487741503e-01,-8.918862858486072132e-02,-1.097951222371935209e+01,-2.229715714621517630e+00
3.400000000000000000e+03,-4.387537375967685005e-01,-8.913722771486315422e-02,-1.096884343991921007e+01,-2.228430692871578245e+00
3.450000000000000000e+03,-4.383706465933107643e-01,-8.907914131861263685e-02,-1.095926616483276739e+01,-2.226978532965315338e+00
3.500000000000000000e+03,-4.380363677791072607e-01,-8.902329274888755306e-02,-1.095090919447767952e+01,-2.225582318722188369e+00
3.550000000000000000e+03,-4.377510172433650149e-01,-8.896796821472212347e-02,-1.094377543108412354e+01,-2.224199205368052823e+00
3.600000000000000000e+03,-4.375165628252688510e-01,-8.891294968966387269e-02,-1.093791407063171839e+01,-2.222823742241596179e+00
3.650000000000000000e+03,-4.373374236326937337e-01,-8.886674631192975626e-02,-1.093343559081734107e+01,-2.221668657798243629e+00
3.700000000000000000e+03,-4.372181340317791154e-01,-8.882953150328798397e-02,-1.093045335079447611e+01,-2.220738287582199266e+00
3.750000000000000000e+03,-4.371583086567321641e-01,-8.880480700865699129e-02,-1.092895771641830116e+01,-2.220120175216424130e+00
3.800000000000000000e+03,-4.371565986594319053e-01,-8.879586450301207856e-02,-1.092891496648579519e+01,-2.219896612575301464e+00
3.850000000000000000e+03,-4.372200253702515638e-01,-8.880189911413707837e-02,-1.093050063425628693e+01,-2.220047477853426710e+00
3.900000000000000000e+03,-4.373534593943627646e-01,-8.882681409446267773e-02,-1.093383648485906612e+01,-2.220670352361566291e+00
3.950000000000000000e+03,-4.375524615250506733e-01,-8.887437785647780975e-02,-1.093881153812626472e+01,-2.221859446411944994e+00
