step,drag,lift,cd,cl
1.600000000000000000e+03,-7.632722614107201320e-01,-9.473756499153951349e-02,-1.908180653526800086e+01,-2.368439124788487504e+00
1.650000000000000000e+03,-7.937479173105301822e-01,-7.860265202758499881e-02,-1.984369793276325211e+01,-1.965066300689624512e+00
1.700000000000000000e+03,-8.354035279053693142e-01,-5.904331013104493348e-02,-2.088508819763422864e+01,-1.476082753276123150e+00
1.750000000000000000e+03,-8.858528561149527913e-01,-3.200612386261508097e-02,-2.214632140287381645e+01,-8.001530965653769201e-01
1.800000000000000000e+03,-9.343299544101557608e-01,6.055066310179740841e-03,-2.335824886025389091e+01,1.513766577544934933e-01
1.850000000000000000e+03,-9.789499942620603079e-01,4.395664433930267234e-02,-2.447374985655150326e+01,1.098916108482566489e+00
1.900000000000000000e+03,-1.015078294912402423e+00,6.687692106761110311e-02,-2.537695737281005393e+01,1.671923026690277148e+00
1.950000000000000000e+03,-1.032483706368569898e+00,6.417614320784471860e-02,-2.581209265921424389e+01,1.604403580196117618e+00
2.000000000000000000e+03,-1.018910236491626042e+00,3.194727281578170486e-02,-2.547275591229064773e+01,7.986818203945424965e-01
2.050000000000000000e+03,-9.709374919899662615e-01,-1.792334732729093660e-02,-2.427343729974915121e+01,-4.480836831822733179e-01
2.100000000000000000e+03,-9.020192355617544511e-01,-7.194433853206119722e-02,-2.255048088904385750e+01,-1.798608463301529570e+00
2.150000000000000000e+03,-8.334097089204653974e-01,-1.192775576460852471e-01,-2.083524272301163194e+01,-2.981938941152130429e+00
2.200000000000000000e+03,-7.798681407272624044e-01,-1.465308747258812772e-01,-1.949670351818155467e+01,-3.663271868147031096e+00
2.250000000000000000e+03,-7.466970457646356918e-01,-1.531194268473376197e-01,-1.866742614411588974e+01,-3.827985671183439909e+00
2.300000000000000000e+03,-7.304200934225226760e-01,-1.475678611065596169e-01,-1.826050233556306424e+01,-3.689196527663989755e+00
2.350000000000000000e+03,-7.267082255144389213e-01,-1.347744376368800179e-01,-1.816770563786096915e+01,-3.369360940921999781e+00
2.400000000000000000e+03,-7.334871427739804162e-01,-1.173761009172597791e-01,-1.833717856934950774e+01,-2.934402522931494062e+00
2.450000000000000000e+03,-7.494825510411314839e-01,-9.817495341764667649e-02,-1.873706377602828255e+01,-2.454373835441166385e+00
2.500000000000000000e+03,-7.742174297984243392e-01,-7.660556221441691682e-02,-1.935543574496060515e+01,-1.915139055360422615e+00
2.550000000000000000e+03,-8.059827756493189721e-01,-5.162115061941472544e-02,-2.014956939123296920e+01,-1.290528765485367879e+00
2.600000000000000000e+03,-8.398420242658793944e-01,-2.513662402863578449e-02,-2.099605060664698186e+01,-6.284156007158945290e-01
2.650000000000000000e+03,-8.724631866974523753e-01,4.923167552471491293e-04,-2.181157966743630539e+01,1.230791888117872650e-02
2.700000000000000000e+03,-9.009042544055744228e-01,2.175183424128974974e-02,-2.252260636013935624e+01,5.437958560322436741e-01
2.750000000000000000e+03,-9.215457637230864973e-01,3.379313538736837541e-02,-2.303864409307715633e+01,8.448283846842091771e-01
2.800000000000000000e+03,-9.299237285007339038e-01,3.136052776946876564e-02,-2.324809321251834149e+01,7.840131942367190021e-01
2.850000000000000000e+03,-9.220954135071928182e-01,1.160763079678599208e-02,-2.305238533767981579e+01,2.901907699196497603e-01
2.900000000000000000e+03,-8.971323159576710671e-01,-2.097056802635838269e-02,-2.242830789894177101e+01,-5.242642006589595116e-01
2.950000000000000000e+03,-8.594783051282479658e-01,-5.699212649309912809e-02,-2.148695762820619493e+01,-1.424803162327477946e+00
3.000000000000000000e+03,-8.179066854725842717e-01,-8.840961351882545283e-02,-2.044766713681460146e+01,-2.210240337970635682e+00
3.050000000000000000e+03,-7.812176498465939201e-01,-1.111409687938667012e-01,-1.953044124616484467e+01,-2.778524219846667087e+00
3.100000000000000000e+03,-7.544898647182601836e-01,-1.239754106881117424e-01,-1.886224661795650093e+01,-3.099385267202793059e+00
3.150000000000000000e+03,-7.386528466152902928e-01,-1.282365999397997725e-01,-1.846632116538225432e+01,-3.205914998494993728e+00
3.200000000000000000e+03,-7.328751468743369690e-01,-1.260292869823751993e-01,-1.832187867185842123e+01,-3.150732174559379484e+00
3.250000000000000000e+03,-7.360075498420886042e-01,-1.187870023917873552e-01,-1.840018874605221200e+01,-2.969675059794683492e+00
3.300000000000000000e+03,-7.468785334377571195e-01,-1.076411371011372076e-01,-1.867196333594392499e+01,-2.691028427528429745e+00
3.350000000000000000e+03,-7.640971080650965641e-01,-9.292063265117991855e-02,-1.910242770162740911e+01,-2.323015816279497603e+00
3.400000000000000000e+03,-7.856925634335322206e-01,-7.423413273845183569e-02,-1.964231408583830074e+01,-1.855853318461295531e+00
3.450000000000000000e+03,-8.093005401305043423e-01,-5.228541065620027906e-02,-2.023251350326260578e+01,-1.307135266405006657e+00
3.500000000000000000e+03,-8.325998324241747905e-01,-2.952789896613287196e-02,-2.081499581060436554e+01,-7.381974741533217088e-01
3.550000000000000000e+03,-8.534118121676702584e-01,-9.131068721576526825e-03,-2.133529530419175302e+01,-2.282767180394131290e-01
3.600000000000000000e+03,-8.696658198151101526e-01,5.642640866997589155e-03,-2.174164549537774960e+01,1.410660216749397011e-01
3.650000000000000000e+03,-8.792127921789604228e-01,1.134652722028571536e-02,-2.198031980447400713e+01,2.836631805071428425e-01
3.700000000000000000e+03,-8.797176230629262239e-01,5.237967859211878352e-03,-2.199294057657315093e+01,1.309491964802969310e-01
3.750000000000000000e+03,-8.695774126045557884e-01,-1.270724867046739426e-02,-2.173943531511389082e+01,-3.176812167616848148e-01
3.800000000000000000e+03,-8.495816899104937647e-01,-3.820177265744291450e-02,-2.123954224776234057e+01,-9.550443164360726822e-01
3.850000000000000000e+03,-8.240818459842226273e-01,-6.400276608358596020e-02,-2.060204614960556313e+01,-1.600069152089648616e+00
3.900000000000000000e+03,-7.988143839617738440e-01,-8.444539775645058810e-02,-1.997035959904434321e+01,-2.111134943911264106e+00
3.950000000000000000e+03,-7.782459778205891299e-01,-9.739500048237562102e-02,-1.945614944551472547e+01,-2.434875012059389832e+00
