step,drag,lift,cd,cl
7.500000000000000000e+02,-3.619737263485761636e-01,-2.068480509584253724e-01,-9.049343158714401980e+00,-5.171201273960633671e+00
8.000000000000000000e+02,-3.695272822724662287e-01,-1.885965768402994569e-01,-9.238182056811654164e+00,-4.714914421007485146e+00
8.500000000000000000e+02,-3.768834504291294074e-01,-1.723823641371211857e-01,-9.422086260728233853e+00,-4.309559103428028948e+00
9.000000000000000000e+02,-3.835256319086111088e-01,-1.618999499552821741e-01,-9.588140797715276165e+00,-4.047498748882053299e+00
9.500000000000000000e+02,-3.878989035569683219e-01,-1.494108741880609270e-01,-9.697472588924206605e+00,-3.735271854701522454e+00
1.000000000000000000e+03,-3.897335884596578315e-01,-1.408955012507470406e-01,-9.743339711491444177e+00,-3.522387531268675431e+00
1.050000000000000000e+03,-3.886732663260681342e-01,-1.364308296182552005e-01,-9.716831658151701134e+00,-3.410770740456379180e+00
1.100000000000000000e+03,-3.801820075988727732e-01,-1.330332838080121038e-01,-9.504550189971817886e+00,-3.325832095200301985e+00
1.150000000000000000e+03,-3.720714605558360644e-01,-1.291175736128370999e-01,-9.301786513895899944e+00,-3.227939340320926664e+00
1.200000000000000000e+03,-3.772996555073597769e-01,-1.274144443134889171e-01,-9.432491387683992201e+00,-3.185361107837222150e+00
1.250000000000000000e+03,-3.740044184028964991e-01,-1.317581408501488083e-01,-9.350110460072411200e+00,-3.293953521253719430e+00
1.300000000000000000e+03,-3.649244994877431925e-01,-1.308134093831652967e-01,-9.123112487193578701e+00,-3.270335234579131889e+00
1.350000000000000000e+03,-3.576015941724373648e-01,-1.299956305018714064e-01,-8.940039854310931844e+00,-3.249890762546784551e+00
1.400000000000000000e+03,-3.537547234903336557e-01,-1.323888158394334602e-01,-8.843868087258339727e+00,-3.309720395985835673e+00
1.450000000000000000e+03,-3.456124007228885131e-01,-1.341581285121146161e-01,-8.640310018072211662e+00,-3.353953212802864847e+00
1.500000000000000000e+03,-3.346561814798310053e-01,-1.332263718149443443e-01,-8.366404536995773356e+00,-3.330659295373608053e+00
1.550000000000000000e+03,-3.310544055866987412e-01,-1.337221518068891224e-01,-8.276360139667467308e+00,-3.343053795172227449e+00
1.600000000000000000e+03,-3.279735139724527793e-01,-1.352912525997260196e-01,-8.199337849311318038e+00,-3.382281314993149657e+00
1.650000000000000000e+03,-3.252915017226227223e-01,-1.346338660574825929e-01,-8.132287543065565671e+00,-3.365846651437064185e+00
1.700000000000000000e+03,-3.225668543850849779e-01,-1.351807497098001520e-01,-8.064171359627122726e+00,-3.379518742745003301e+00
1.750000000000000000e+03,-3.219794267253760500e-01,-1.348792416114405479e-01,-8.049485668134400029e+00,-3.371981040286013087e+00
1.800000000000000000e+03,-3.209183451137750387e-01,-1.345597842042272896e-01,-8.022958627844374746e+00,-3.363994605105681490e+00
1.850000000000000000e+03,-3.198557108694440876e-01,-1.342736987964476825e-01,-7.996392771736100968e+00,-3.356842469911191618e+00
1.900000000000000000e+03,-3.188655453100798787e-01,-1.338151528162584425e-01,-7.971638632751995246e+00,-3.345378820406460285e+00
1.950000000000000000e+03,-3.179763870364247236e-01,-1.334788862106510710e-01,-7.949409675910616535e+00,-3.336972155266276108e+00
2.000000000000000000e+03,-3.170413135376207170e-01,-1.331635695220421134e-01,-7.926032838440516315e+00,-3.329089238051052391e+00
2.050000000000000000e+03,-3.160514709029938474e-01,-1.330275976394569848e-01,-7.901286772574844797e+00,-3.325689940986424009e+00
2.100000000000000000e+03,-3.150149539610310745e-01,-1.327385049350402746e-01,-7.875373849025775641e+00,-3.318462623376006171e+00
2.150000000000000000e+03,-3.140336240270848456e-01,-1.326935915715384828e-01,-7.850840600677119419e+00,-3.317339789288461294e+00
2.200000000000000000e+03,-3.130619600490742171e-01,-1.325364852926922410e-01,-7.826549001226854152e+00,-3.313412132317305581e+00
2.250000000000000000e+03,-3.121050428228258622e-01,-1.324106367863376876e-01,-7.802626070570645389e+00,-3.310265919658441636e+00
2.300000000000000000e+03,-3.111439512605641555e-01,-1.323411907362331830e-01,-7.778598781514102001e+00,-3.308529768405828797e+00
2.350000000000000000e+03,-3.102614159777810077e-01,-1.322069128312423070e-01,-7.756535399444524082e+00,-3.305172820781057119e+00
2.400000000000000000e+03,-3.094951165234893775e-01,-1.321010854149010372e-01,-7.737377913087232884e+00,-3.302527135372525180e+00
2.450000000000000000e+03,-3.087337540760005661e-01,-1.320429559381079421e-01,-7.718343851900012709e+00,-3.301073898452697719e+00
2.500000000000000000e+03,-3.080538407288569980e-01,-1.319099728421490869e-01,-7.701346018221423506e+00,-3.297749321053726312e+00
2.550000000000000000e+03,-3.076079784241522175e-01,-1.317837135979151864e-01,-7.690199460603803772e+00,-3.294592839947878993e+00
2.600000000000000000e+03,-3.066693660351458295e-01,-1.318702858932313537e-01,-7.666734150878644627e+00,-3.296757147330783067e+00
2.650000000000000000e+03,-3.056329324711626882e-01,-1.316145746072183154e-01,-7.640823311779065818e+00,-3.290364365180457273e+00
2.700000000000000000e+03,-3.049296827142498056e-01,-1.314578729031541660e-01,-7.623242067856243587e+00,-3.286446822578853677e+00
2.750000000000000000e+03,-3.044220806140014446e-01,-1.314588339612182410e-01,-7.610552015350034338e+00,-3.286470849030455277e+00
2.800000000000000000e+03,-3.038042930733219071e-01,-1.313553938033603097e-01,-7.595107326833046457e+00,-3.283884845084007242e+00
2.850000000000000000e+03,-3.032304718190568793e-01,-1.311942292037452384e-01,-7.580761795476420595e+00,-3.279855730093630406e+00
2.900000000000000000e+03,-3.029455526715052471e-01,-1.311047963118385784e-01,-7.573638816787629402e+00,-3.277619907795963794e+00
2.950000000000000000e+03,-3.025747914159036545e-01,-1.310735165614194120e-01,-7.564369785397589752e+00,-3.276837914035484634e+00
3.000000000000000000e+03,-3.020620659089606197e-01,-1.309410927080346676e-01,-7.551551647724013883e+00,-3.273527317700866135e+00
3.050000000000000000e+03,-3.015879308732233866e-01,-1.308590190535943165e-01,-7.539698271830583387e+00,-3.271475476339857469e+00
3.100000000000000000e+03,-3.011605953234662292e-01,-1.307820613383172126e-01,-7.529014883086654564e+00,-3.269551533457929704e+00
3.150000000000000000e+03,-3.007324320271205220e-01,-1.307058501964369346e-01,-7.518310800678011496e+00,-3.267646254910922643e+00
3.200000000000000000e+03,-3.003011595221084518e-01,-1.306491871748546585e-01,-7.507528988052709629e+00,-3.266229679371365879e+00
3.250000000000000000e+03,-2.999253112944363919e-01,-1.305838584600672592e-01,-7.498132782360908521e+00,-3.264596461501680924e+00
3.300000000000000000e+03,-2.995906493337991972e-01,-1.305346950181900390e-01,-7.489766233344978374e+00,-3.263367375454750530e+00
3.350000000000000000e+03,-2.992928604343794707e-01,-1.304892998115592395e-01,-7.482321510859485159e+00,-3.262232495288980516e+00
3.400000000000000000e+03,-2.990334261091631696e-01,-1.304454410757598937e-01,-7.475835652729077907e+00,-3.261136026893996842e+00
3.450000000000000000e+03,-2.988193811350626783e-01,-1.304036063185019523e-01,-7.470484528376565514e+00,-3.260090157962548307e+00
3.500000000000000000e+03,-2.986537798685038880e-01,-1.303720865558324060e-01,-7.466344496712595813e+00,-3.259302163895809734e+00
3.550000000000000000e+03,-2.985357865431643165e-01,-1.303441972437451302e-01,-7.463394663579106414e+00,-3.258604931093627588e+00
3.600000000000000000e+03,-2.984672259197111432e-01,-1.303248020279909880e-01,-7.461680647992777082e+00,-3.258120050699774062e+00
3.650000000000000000e+03,-2.984530181565921980e-01,-1.303189397770824209e-01,-7.461325453914803063e+00,-3.257973494427059968e+00
3.700000000000000000e+03,-2.984999280079589923e-01,-1.303216546763988348e-01,-7.462498200198973031e+00,-3.258041366909970371e+00
3.750000000000000000e+03,-2.986100157766062302e-01,-1.303408690190202002e-01,-7.465250394415154034e+00,-3.258521725475504560e+00
3.800000000000000000e+03,-2.987814000483969279e-01,-1.303767104640301544e-01,-7.469535001209921532e+00,-3.259417761600753138e+00
3.850000000000000000e+03,-2.990219210926051696e-01,-1.304259640312246393e-01,-7.475548027315127797e+00,-3.260649100780615317e+00
3.900000000000000000e+03,-2.993394310551916737e-01,-1.304962253636527403e-01,-7.483485776379790622e+00,-3.262405634091317896e+00
3.950000000000000000e+03,-2.997269957092873471e-01,-1.305907932468476085e-01,-7.493174892732182180e+00,-3.264769831171189463e+00
