step,drag,lift,cd,cl
1.450000000000000000e+03,-5.786989384474263698e-01,-8.862528908011171880e-02,-1.446747346118565680e+01,-2.215632227002792387e+00
1.500000000000000000e+03,-5.698992705793288760e-01,-9.185466861233833324e-02,-1.424748176448321857e+01,-2.296366715308457707e+00
1.550000000000000000e+03,-5.668337135779997205e-01,-9.350658955185806032e-02,-1.417084283944999079e+01,-2.337664738796450870e+00
1.600000000000000000e+03,-5.643881944860862365e-01,-9.519292259637521236e-02,-1.410970486215215303e+01,-2.379823064909379671e+00
1.650000000000000000e+03,-5.627649966630506873e-01,-9.367747754444261110e-02,-1.406912491657626418e+01,-2.341936938611064889e+00
1.700000000000000000e+03,-5.617112152600179931e-01,-9.176077661089979132e-02,-1.404278038150044772e+01,-2.294019415272494200e+00
1.750000000000000000e+03,-5.628052473560739566e-01,-8.864767616459529043e-02,-1.407013118390184658e+01,-2.216191904114881872e+00
1.800000000000000000e+03,-5.635525621957402365e-01,-8.595664913178027722e-02,-1.408881405489350236e+01,-2.148916228294506681e+00
1.850000000000000000e+03,-5.641855888021921617e-01,-8.312984507694734515e-02,-1.410463972005480215e+01,-2.078246126923683157e+00
1.900000000000000000e+03,-5.646639238475279488e-01,-8.150978995579032105e-02,-1.411659809618819672e+01,-2.037744748894757763e+00
1.950000000000000000e+03,-5.648113799841748550e-01,-8.060306173375592076e-02,-1.412028449960436838e+01,-2.015076543343897519e+00
2.000000000000000000e+03,-5.644885072693159866e-01,-8.054594627607450374e-02,-1.411221268173289722e+01,-2.013648656901862122e+00
2.050000000000000000e+03,-5.636794168556932272e-01,-8.114126269900458210e-02,-1.409198542139232835e+01,-2.028531567475114095e+00
2.100000000000000000e+03,-5.625899285835798125e-01,-8.196350882149339157e-02,-1.406474821458949265e+01,-2.049087720537334345e+00
2.150000000000000000e+03,-5.614014297902664152e-01,-8.281433561738019145e-02,-1.403503574475665694e+01,-2.070358390434504425e+00
2.200000000000000000e+03,-5.602633077471045331e-01,-8.328748695788154577e-02,-1.400658269367761122e+01,-2.082187173947038339e+00
2.250000000000000000e+03,-5.592696786659325792e-01,-8.334207830858586519e-02,-1.398174196664831115e+01,-2.083551957714646186e+00
2.300000000000000000e+03,-5.584836976965534827e-01,-8.284170649547628607e-02,-1.396209244241383374e+01,-2.071042662386906930e+00
2.350000000000000000e+03,-5.579997304045014594e-01,-8.199994414534131359e-02,-1.394999326011253338e+01,-2.049998603633532479e+00
2.400000000000000000e+03,-5.577658705053394339e-01,-8.089713430508022052e-02,-1.394414676263348341e+01,-2.022428357627005013e+00
2.450000000000000000e+03,-5.576079057424879748e-01,-7.982519677313294759e-02,-1.394019764356219682e+01,-1.995629919328323343e+00
2.500000000000000000e+03,-5.575454782081433747e-01,-7.890746181105384727e-02,-1.393863695520358092e+01,-1.972686545276345793e+00
2.550000000000000000e+03,-5.575391827464488692e-01,-7.830487340646824501e-02,-1.393847956866121862e+01,-1.957621835161705848e+00
2.600000000000000000e+03,-5.569022435057696674e-01,-7.815370061028273363e-02,-1.392255608764423869e+01,-1.953842515257067980e+00
2.650000000000000000e+03,-5.561273737744316659e-01,-7.818826804628707661e-02,-1.390318434436078832e+01,-1.954706701157176596e+00
2.700000000000000000e+03,-5.554554534612129446e-01,-7.844084463723399736e-02,-1.388638633653032173e+01,-1.961021115930849490e+00
2.750000000000000000e+03,-5.548200672360754648e-01,-7.885995490832559129e-02,-1.387050168090188329e+01,-1.971498872708139505e+00
2.800000000000000000e+03,-5.540498030801968010e-01,-7.920404160750840750e-02,-1.385124507700491669e+01,-1.980101040187709716e+00
2.850000000000000000e+03,-5.533991649674810942e-01,-7.930222181715862462e-02,-1.383497912418702391e+01,-1.982555545428965171e+00
2.900000000000000000e+03,-5.530464894526875286e-01,-7.920653395584655032e-02,-1.382616223631718633e+01,-1.980163348896163411e+00
2.950000000000000000e+03,-5.527158776270747476e-01,-7.892197589374592981e-02,-1.381789694067686547e+01,-1.973049397343647815e+00
3.000000000000000000e+03,-5.523756035232654238e-01,-7.841595938330526983e-02,-1.380939008808163315e+01,-1.960398984582631288e+00
3.050000000000000000e+03,-5.521608150975985119e-01,-7.781920364413442981e-02,-1.380402037743995969e+01,-1.945480091103360287e+00
3.100000000000000000e+03,-5.520141153716817684e-01,-7.725333908453835274e-02,-1.380035288429204066e+01,-1.931333477113458486e+00
3.150000000000000000e+03,-5.518405287948286997e-01,-7.678294598101417789e-02,-1.379601321987071394e+01,-1.919573649525354142e+00
3.200000000000000000e+03,-5.516038527852574758e-01,-7.647295106176629775e-02,-1.379009631963143434e+01,-1.911823776544157028e+00
3.250000000000000000e+03,-5.513262583940919948e-01,-7.635414148058763950e-02,-1.378315645985229665e+01,-1.908853537014690627e+00
3.300000000000000000e+03,-5.509782920657311234e-01,-7.639985212245675728e-02,-1.377445730164327564e+01,-1.909996303061418654e+00
3.350000000000000000e+03,-5.505662033547137346e-01,-7.655942841956463185e-02,-1.376415508386784126e+01,-1.913985710489115366e+00
3.400000000000000000e+03,-5.501215322916606087e-01,-7.676975689955187199e-02,-1.375303830729151322e+01,-1.919243922488796494e+00
3.450000000000000000e+03,-5.496857301327369161e-01,-7.695587748881102530e-02,-1.374214325331842090e+01,-1.923896937220275216e+00
3.500000000000000000e+03,-5.492972332255431356e-01,-7.706109829734217320e-02,-1.373243083063857561e+01,-1.926527457433554025e+00
3.550000000000000000e+03,-5.489834258529437960e-01,-7.705213084709769400e-02,-1.372458564632359135e+01,-1.926303271177441934e+00
3.600000000000000000e+03,-5.487628573188328973e-01,-7.692062697310228514e-02,-1.371907143297081966e+01,-1.923015674327556823e+00
3.650000000000000000e+03,-5.486418820885338166e-01,-7.669135193912440807e-02,-1.371604705221334264e+01,-1.917283798478109924e+00
3.700000000000000000e+03,-5.486125469033020785e-01,-7.640493824065269779e-02,-1.371531367258254974e+01,-1.910123456016317167e+00
3.750000000000000000e+03,-5.486506873601000311e-01,-7.611302124360684596e-02,-1.371626718400249878e+01,-1.902825531090170719e+00
3.800000000000000000e+03,-5.487287774144666841e-01,-7.586501366447542805e-02,-1.371821943536166444e+01,-1.896625341611885229e+00
3.850000000000000000e+03,-5.488311299413503042e-01,-7.569789310629353174e-02,-1.372077824853375461e+01,-1.892447327657337919e+00
3.900000000000000000e+03,-5.489457229000596072e-01,-7.563216045639317708e-02,-1.372364307250148663e+01,-1.890804011409829011e+00
3.950000000000000000e+03,-5.490613897291495293e-01,-7.566876426672491940e-02,-1.372653474322873635e+01,-1.891719106668122707e+00
