step,drag,lift,cd,cl
2.700000000000000000e+03,-7.262792058305885812e-01,-8.177964577526741774e-02,-1.815698014576470953e+01,-2.044491144381685110e+00
2.750000000000000000e+03,-6.848252146181517119e-01,-1.848962255892614148e-01,-1.712063036545378836e+01,-4.622405639731534066e+00
2.800000000000000000e+03,-6.708886529323089265e-01,-2.545153672078667162e-01,-1.677221632330772039e+01,-6.362884180196666684e+00
2.850000000000000000e+03,-6.879025512760565952e-01,-2.478171282242851992e-01,-1.719756378190141177e+01,-6.195428205607128369e+00
2.900000000000000000e+03,-7.362619127289808940e-01,-1.731965470592480849e-01,-1.840654781822451724e+01,-4.329913676481201179e+00
2.950000000000000000e+03,-7.830775236118421301e-01,-7.040752052021809204e-02,-1.957693809029604992e+01,-1.760188013005451912e+00
3.000000000000000000e+03,-8.164940857827472920e-01,2.103031510466760179e-02,-2.041235214456867908e+01,5.257578776166899059e-01
3.050000000000000000e+03,-8.340438386403848936e-01,6.057338369540080092e-02,-2.085109596600961979e+01,1.514334592385019773e+00
3.100000000000000000e+03,-8.100916629486502041e-01,2.698709827449605192e-02,-2.025229157371625277e+01,6.746774568624012147e-01
3.150000000000000000e+03,-7.527358157961234753e-01,-5.618846815478047846e-02,-1.881839539490308155e+01,-1.404711703869511608e+00
3.200000000000000000e+03,-7.083694763816003048e-01,-1.618603342201743733e-01,-1.770923690954000307e+01,-4.046508355504358612e+00
3.250000000000000000e+03,-6.901520982350133337e-01,-2.460595933722274919e-01,-1.725380245587533068e+01,-6.151489834305686522e+00
3.300000000000000000e+03,-7.048692960292540777e-01,-2.533232943533958448e-01,-1.762173240073135005e+01,-6.333082358834895231e+00
3.350000000000000000e+03,-7.525377079949312487e-01,-1.805995271343214803e-01,-1.881344269987327777e+01,-4.514988178358036564e+00
3.400000000000000000e+03,-8.001600544842141227e-01,-6.984496539388657110e-02,-2.000400136210534896e+01,-1.746124134847163889e+00
3.450000000000000000e+03,-8.322830042911673054e-01,2.649001578285609115e-02,-2.080707510727917864e+01,6.622503945714021123e-01
3.500000000000000000e+03,-8.479333470660135319e-01,6.237445744476377563e-02,-2.119833367665033563e+01,1.559361436119094169e+00
3.550000000000000000e+03,-8.167871410435023627e-01,1.929114352156402479e-02,-2.041967852608755507e+01,4.822785880391005087e-01
3.600000000000000000e+03,-7.476961218138677978e-01,-6.810803375952498295e-02,-1.869240304534669050e+01,-1.702700843988124157e+00
3.650000000000000000e+03,-7.008207988373384989e-01,-1.718036463229168920e-01,-1.752051997093346003e+01,-4.295091158072921189e+00
3.700000000000000000e+03,-6.819502259165722835e-01,-2.504804128571400668e-01,-1.704875564791430520e+01,-6.262010321428500781e+00
3.750000000000000000e+03,-6.916807745059344592e-01,-2.538588815482610284e-01,-1.729201936264835737e+01,-6.346472038706524543e+00
3.800000000000000000e+03,-7.358309162831397909e-01,-1.841022114351798245e-01,-1.839577290707849144e+01,-4.602555285879494917e+00
3.850000000000000000e+03,-7.835285011906085728e-01,-8.015279290660926037e-02,-1.958821252976521166e+01,-2.003819822665231065e+00
3.900000000000000000e+03,-8.153890140148276622e-01,1.474328706301950009e-02,-2.038472535037068667e+01,3.685821765754874191e-01
3.950000000000000000e+03,-8.318068450820741422e-01,5.769795141840085295e-02,-2.079517112705184800e+01,1.442448785460020977e+00
