step,drag,lift,cd,cl
1.350000000000000000e+03,-8.274372922104237249e-01,-2.832559747250758264e-02,-2.068593230526058946e+01,-7.081399368126893856e-01
1.400000000000000000e+03,-8.173380955085395305e-01,-1.915160934156471401e-02,-2.043345238771348349e+01,-4.787902335391177600e-01
1.450000000000000000e+03,-8.036792004588579896e-01,-1.171093357752305691e-02,-2.009198001147144552e+01,-2.927733394380763743e-01
1.500000000000000000e+03,-7.851804438974968603e-01,-1.141202257373388762e-02,-1.962951109743741895e+01,-2.853005643433471628e-01
1.550000000000000000e+03,-7.751880240911426245e-01,-1.462645406315213337e-02,-1.937970060227856095e+01,-3.656613515788032509e-01
1.600000000000000000e+03,-7.700686498077925490e-01,-1.352645814423791143e-02,-1.925171624519481028e+01,-3.381614536059477372e-01
1.650000000000000000e+03,-7.705134755586456885e-01,-8.694713083941797704e-03,-1.926283688896613810e+01,-2.173678270985449079e-01
1.700000000000000000e+03,-7.728746866316085207e-01,-2.489985419132784150e-03,-1.932186716579020924e+01,-6.224963547831958988e-02
1.750000000000000000e+03,-7.778609982769807418e-01,4.037010323630407793e-03,-1.944652495692451311e+01,1.009252580907601810e-01
1.800000000000000000e+03,-7.801495079242505293e-01,6.862352286792938738e-03,-1.950373769810626001e+01,1.715588071698234407e-01
1.850000000000000000e+03,-7.783605056611107020e-01,5.150788077182472113e-03,-1.945901264152776378e+01,1.287697019295617751e-01
1.900000000000000000e+03,-7.714704850216539400e-01,-1.043040066913969444e-03,-1.928676212554134395e+01,-2.607600167284923262e-02
1.950000000000000000e+03,-7.603077469211938499e-01,-1.048378647033868655e-02,-1.900769367302984136e+01,-2.620946617584671290e-01
2.000000000000000000e+03,-7.473421925795864507e-01,-2.010268550586113284e-02,-1.868355481448965705e+01,-5.025671376465282725e-01
2.050000000000000000e+03,-7.352345015304129205e-01,-2.816476551621603652e-02,-1.838086253826032035e+01,-7.041191379054008159e-01
2.100000000000000000e+03,-7.255964541308487226e-01,-3.353011262709486989e-02,-1.813991135327121285e+01,-8.382528156773715322e-01
2.150000000000000000e+03,-7.188215170731504511e-01,-3.591938312130288358e-02,-1.797053792682875795e+01,-8.979845780325719229e-01
2.200000000000000000e+03,-7.148626802399036251e-01,-3.531086691807990008e-02,-1.787156700599758707e+01,-8.827716729519973216e-01
2.250000000000000000e+03,-7.139758754492775417e-01,-3.219499835745992522e-02,-1.784939688623193632e+01,-8.048749589364979640e-01
2.300000000000000000e+03,-7.163405715190268586e-01,-2.685867401781952962e-02,-1.790851428797566669e+01,-6.714668504454881504e-01
2.350000000000000000e+03,-7.218680140722645300e-01,-2.020052902624928232e-02,-1.804670035180661003e+01,-5.050132256562319677e-01
2.400000000000000000e+03,-7.298931446144425461e-01,-1.339582244024119934e-02,-1.824732861536105943e+01,-3.348955610060299071e-01
2.450000000000000000e+03,-7.389919293094742159e-01,-7.131551851176302914e-03,-1.847479823273685184e+01,-1.782887962794075520e-01
2.500000000000000000e+03,-7.479601407042250072e-01,-1.585264706805852852e-03,-1.869900351760562174e+01,-3.963161767014631437e-02
2.550000000000000000e+03,-7.561647136337272812e-01,3.224391997634398765e-03,-1.890411784084317759e+01,8.060979994085995526e-02
2.600000000000000000e+03,-7.619239906589152511e-01,6.711578870006382203e-03,-1.904809976647287684e+01,1.677894717501595134e-01
2.650000000000000000e+03,-7.651526937329934386e-01,8.704449985389550726e-03,-1.912881734332483319e+01,2.176112496347387126e-01
2.700000000000000000e+03,-7.656710288474350978e-01,8.249012419814502617e-03,-1.914177572118587278e+01,2.062253104953625238e-01
2.750000000000000000e+03,-7.628041943019987503e-01,5.364788721544860861e-03,-1.907010485754996409e+01,1.341197180386214938e-01
2.800000000000000000e+03,-7.562928023054495963e-01,7.596729465825791117e-04,-1.890732005763623746e+01,1.899182366456447432e-02
2.850000000000000000e+03,-7.470941243791207054e-01,-4.807328416166420371e-03,-1.867735310947801253e+01,-1.201832104041604815e-01
2.900000000000000000e+03,-7.366731081698107975e-01,-1.048145237608687913e-02,-1.841682770424526794e+01,-2.620363094021719297e-01
2.950000000000000000e+03,-7.258905326132096825e-01,-1.559447779728652395e-02,-1.814726331533023895e+01,-3.898619449321630293e-01
3.000000000000000000e+03,-7.157903252873913935e-01,-1.975025935066802851e-02,-1.789475813218477995e+01,-4.937564837667006157e-01
3.050000000000000000e+03,-7.072422692227252616e-01,-2.310007023626733935e-02,-1.768105673056812677e+01,-5.775017559066834005e-01
3.100000000000000000e+03,-7.005304795551997588e-01,-2.566045700786401262e-02,-1.751326198887998942e+01,-6.415114251966002046e-01
3.150000000000000000e+03,-6.955990030796416201e-01,-2.764221005170200418e-02,-1.738997507699103551e+01,-6.910552512925499657e-01
3.200000000000000000e+03,-6.922565695010073350e-01,-2.910024794383977986e-02,-1.730641423752517838e+01,-7.275061985959943023e-01
3.250000000000000000e+03,-6.901996562348865494e-01,-2.998039171547519505e-02,-1.725499140587216118e+01,-7.495097928868796888e-01
3.300000000000000000e+03,-6.889103513609327045e-01,-3.029461436099062377e-02,-1.722275878402331273e+01,-7.573653590247654277e-01
3.350000000000000000e+03,-6.880133776040998628e-01,-3.005637432235636064e-02,-1.720033444010249468e+01,-7.514093580589088495e-01
3.400000000000000000e+03,-6.874257108884381795e-01,-2.933763623891635225e-02,-1.718564277221095082e+01,-7.334409059729086744e-01
3.450000000000000000e+03,-6.871758106130694266e-01,-2.834536515428192488e-02,-1.717939526532673256e+01,-7.086341288570480179e-01
3.500000000000000000e+03,-6.871396405267755636e-01,-2.737278988565123444e-02,-1.717849101316938487e+01,-6.843197471412807431e-01
3.550000000000000000e+03,-6.870570585475352932e-01,-2.662955388772367954e-02,-1.717642646368837944e+01,-6.657388471930918428e-01
3.600000000000000000e+03,-6.867421315728778897e-01,-2.621040645686516929e-02,-1.716855328932194524e+01,-6.552601614216291281e-01
3.650000000000000000e+03,-6.861300231106406411e-01,-2.600873704174047618e-02,-1.715325057776601270e+01,-6.502184260435117658e-01
3.700000000000000000e+03,-6.852737056564397466e-01,-2.581164451380748431e-02,-1.713184264141099078e+01,-6.452911128451870315e-01
3.750000000000000000e+03,-6.843688262968345981e-01,-2.543061448692228443e-02,-1.710922065742086318e+01,-6.357653621730570137e-01
3.800000000000000000e+03,-6.836631606287959517e-01,-2.478670011488659508e-02,-1.709157901571989413e+01,-6.196675028721647660e-01
3.850000000000000000e+03,-6.833286390512679498e-01,-2.395438713922010826e-02,-1.708321597628169641e+01,-5.988596784805025885e-01
3.900000000000000000e+03,-6.833035105715746793e-01,-2.312498189750968047e-02,-1.708258776428936443e+01,-5.781245474377418869e-01
3.950000000000000000e+03,-6.833317427044232062e-01,-2.246248593489622719e-02,-1.708329356761057838e+01,-5.615621483724055896e-01
