step,drag,lift,cd,cl
0.000000000000000000e+00,-3.099999999999998312e+00,-9.999999999999890921e-02,-7.749999999999994316e+01,-2.499999999999972466e+00
5.000000000000000000e+01,-2.129425741574825004e+00,-1.123849103095049123e-01,-5.323564353937061355e+01,-2.809622757737622045e+00
1.000000000000000000e+02,-1.553241346010959312e+00,2.104876122814221262e-02,-3.883103365027397302e+01,5.262190307035552461e-01
1.500000000000000000e+02,-1.280380100779741515e+00,-1.224944700524753793e-01,-3.200950251949353031e+01,-3.062361751311883928e+00
2.000000000000000000e+02,-1.098767268682685261e+00,-1.576557428505591107e-01,-2.746918171706712641e+01,-3.941393571263977158e+00
2.500000000000000000e+02,-9.824960864379390646e-01,-1.306165071136063394e-01,-2.456240216094847284e+01,-3.265412677840157762e+00
3.000000000000000000e+02,-8.646974331349510656e-01,-1.863210529018110573e-01,-2.161743582837377176e+01,-4.658026322545275377e+00
3.500000000000000000e+02,-7.501421516203197193e-01,-2.129639026998789708e-01,-1.875355379050798987e+01,-5.324097567496973049e+00
4.000000000000000000e+02,-6.849867996091860700e-01,-2.373276455943036656e-01,-1.712466999022964842e+01,-5.933191139857590279e+00
4.500000000000000000e+02,-6.281207872060147190e-01,-2.574295586223157017e-01,-1.570301968015036564e+01,-6.435738965557891156e+00
5.000000000000000000e+02,-5.804601169229982593e-01,-2.760776263428674215e-01,-1.451150292307495349e+01,-6.901940658571684040e+00
5.500000000000000000e+02,-5.420564345852164623e-01,-2.716462213005702564e-01,-1.355141086463040878e+01,-6.791155532514254745e+00
6.000000000000000000e+02,-5.232197378525562659e-01,-2.896885211731675125e-01,-1.308049344631390376e+01,-7.242213029329186647e+00
6.500000000000000000e+02,-5.166921239493629248e-01,-2.932395742859476018e-01,-1.291730309873407023e+01,-7.330989357148689045e+00
7.000000000000000000e+02,-5.241690531012977994e-01,-2.742886535279555060e-01,-1.310422632753244265e+01,-6.857216338198885985e+00
7.500000000000000000e+02,-5.425466562073534282e-01,-2.499278840763909382e-01,-1.356366640518383271e+01,-6.248197101909772400e+00
8.000000000000000000e+02,-5.725108793980792088e-01,-2.202431603004954552e-01,-1.431277198495197744e+01,-5.506079007512385104e+00
8.500000000000000000e+02,-6.120008889711758826e-01,-1.803553089509943863e-01,-1.530002222427939351e+01,-4.508882723774858547e+00
9.000000000000000000e+02,-6.605739263329953870e-01,-1.400709208497923630e-01,-1.651434815832488212e+01,-3.501773021244808604e+00
9.500000000000000000e+02,-7.143243406951800267e-01,-9.310610605838687270e-02,-1.785810851737949889e+01,-2.327652651459671151e+00
1.000000000000000000e+03,-7.683063647745392855e-01,-4.508408789929023441e-02,-1.920765911936347692e+01,-1.127102197482255708e+00
1.050000000000000000e+03,-8.147445130966843863e-01,-1.236341710756420215e-02,-2.036861282741710610e+01,-3.090854276891050190e-01
1.100000000000000000e+03,-8.397894823965069699e-01,7.997685592749104178e-04,-2.099473705991266925e+01,1.999421398187275697e-02
1.150000000000000000e+03,-8.429133486834347044e-01,-2.491959190064618745e-03,-2.107283371708586373e+01,-6.229897975161545476e-02
1.200000000000000000e+03,-8.351015923174359701e-01,-1.904939708938520326e-02,-2.087753980793589648e+01,-4.762349272346300122e-01
1.250000000000000000e+03,-7.997251980598872878e-01,-4.674134090664706226e-02,-1.999312995149717764e+01,-1.168533522666176383e+00
1.300000000000000000e+03,-7.524114523779965591e-01,-7.102700577594063536e-02,-1.881028630944991065e+01,-1.775675144398515481e+00
1.350000000000000000e+03,-7.088364821454894438e-01,-9.172470733104737262e-02,-1.772091205363723176e+01,-2.293117683276183705e+00
1.400000000000000000e+03,-6.766638050621237577e-01,-1.082683752185686632e-01,-1.691659512655309072e+01,-2.706709380464216164e+00
1.450000000000000000e+03,-6.478676521338977423e-01,-1.164647361865324138e-01,-1.619669130334743912e+01,-2.911618404663309789e+00
1.500000000000000000e+03,-6.260821843637902617e-01,-1.154391327923172950e-01,-1.565205460909475299e+01,-2.885978319807931847e+00
1.550000000000000000e+03,-6.189343675322611649e-01,-1.101658709317104301e-01,-1.547335918830652624e+01,-2.754146773292760031e+00
1.600000000000000000e+03,-6.190012758937253334e-01,-1.014276768714061777e-01,-1.547503189734313089e+01,-2.535691921785153902e+00
1.650000000000000000e+03,-6.252406833168476785e-01,-8.935436507418056951e-02,-1.563101708292118808e+01,-2.233859126854513821e+00
1.700000000000000000e+03,-6.360944553344204389e-01,-7.681163957012557275e-02,-1.590236138336050864e+01,-1.920290989253139013e+00
1.750000000000000000e+03,-6.520607725611577976e-01,-6.258960791523507372e-02,-1.630151931402894050e+01,-1.564740197880876593e+00
1.800000000000000000e+03,-6.684782918913444449e-01,-4.785044075398011548e-02,-1.671195729728360746e+01,-1.196261018849502644e+00
1.850000000000000000e+03,-6.840573589119633979e-01,-3.410049328698928212e-02,-1.710143397279908228e+01,-8.525123321747318794e-01
1.900000000000000000e+03,-6.970807392663898039e-01,-2.331856042971733323e-02,-1.742701848165973999e+01,-5.829640107429332474e-01
1.950000000000000000e+03,-7.058481201517659009e-01,-1.717116958233413926e-02,-1.764620300379414530e+01,-4.292792395583533982e-01
2.000000000000000000e+03,-7.089169477134172892e-01,-1.708030422240631313e-02,-1.772292369283542968e+01,-4.270076055601577658e-01
2.050000000000000000e+03,-7.055119665855404953e-01,-2.303155727154423266e-02,-1.763779916463850839e+01,-5.757889317886056846e-01
2.100000000000000000e+03,-6.960592743015043826e-01,-3.351051501873612837e-02,-1.740148185753760757e+01,-8.377628754684030010e-01
2.150000000000000000e+03,-6.822261208670079569e-01,-4.648034981584570069e-02,-1.705565302167519448e+01,-1.162008745396142295e+00
2.200000000000000000e+03,-6.665613661922707989e-01,-5.898057532378451345e-02,-1.666403415480676742e+01,-1.474514383094612580e+00
2.250000000000000000e+03,-6.517464688667675698e-01,-6.883031856719654118e-02,-1.629366172166918503e+01,-1.720757964179913113e+00
2.300000000000000000e+03,-6.397484468889863551e-01,-7.495203683613033130e-02,-1.599371117222465521e+01,-1.873800920903258005e+00
2.350000000000000000e+03,-6.315774191838173790e-01,-7.712455265395851134e-02,-1.578943547959543103e+01,-1.928113816348962395e+00
2.400000000000000000e+03,-6.272584963886971288e-01,-7.590462935544740886e-02,-1.568146240971742600e+01,-1.897615733886184763e+00
2.450000000000000000e+03,-6.262063589785427098e-01,-7.220852894811879974e-02,-1.565515897446356419e+01,-1.805213223702969660e+00
2.500000000000000000e+03,-6.278615333016289712e-01,-6.682523090567976665e-02,-1.569653833254072062e+01,-1.670630772641993778e+00
2.550000000000000000e+03,-6.317027822581797736e-01,-6.051596877329262769e-02,-1.579256955645449167e+01,-1.512899219332315415e+00
2.600000000000000000e+03,-6.362980607098058794e-01,-5.413542690527401585e-02,-1.590745151774514454e+01,-1.353385672631850056e+00
2.650000000000000000e+03,-6.416405773469626705e-01,-4.781669305106484719e-02,-1.604101443367406432e+01,-1.195417326276621006e+00
2.700000000000000000e+03,-6.473581013312859067e-01,-4.232814098696944388e-02,-1.618395253328214523e+01,-1.058203524674235840e+00
2.750000000000000000e+03,-6.525104376415313823e-01,-3.813067263873523571e-02,-1.631276094103828100e+01,-9.532668159683806985e-01
2.800000000000000000e+03,-6.561886728880172992e-01,-3.536693079522506417e-02,-1.640471682220043093e+01,-8.841732698806263890e-01
2.850000000000000000e+03,-6.581693471486619318e-01,-3.423186603546268802e-02,-1.645423367871654463e+01,-8.557966508865670896e-01
2.900000000000000000e+03,-6.584640036804839669e-01,-3.488510628750897402e-02,-1.646160009201209462e+01,-8.721276571877242256e-01
2.950000000000000000e+03,-6.567150157591290505e-01,-3.712410934670393181e-02,-1.641787539397822471e+01,-9.281027336675981010e-01
3.000000000000000000e+03,-6.531728166104939781e-01,-4.046788985513446318e-02,-1.632932041526234457e+01,-1.011697246378361337e+00
3.050000000000000000e+03,-6.485072384518381083e-01,-4.449414721537425094e-02,-1.621268096129594838e+01,-1.112353680384356114e+00
3.100000000000000000e+03,-6.433386007788916006e-01,-4.850599474035226927e-02,-1.608346501947228546e+01,-1.212649868508806517e+00
3.150000000000000000e+03,-6.382808167859758131e-01,-5.192687627707352760e-02,-1.595702041964939255e+01,-1.298171906926838037e+00
3.200000000000000000e+03,-6.339269167807231042e-01,-5.434803773619492628e-02,-1.584817291951807405e+01,-1.358700943404872907e+00
3.250000000000000000e+03,-6.307497358428850731e-01,-5.553507168518161119e-02,-1.576874339607212328e+01,-1.388376792129540016e+00
3.300000000000000000e+03,-6.289092303318726263e-01,-5.547122263956190402e-02,-1.572273075829681233e+01,-1.386780565989047309e+00
3.350000000000000000e+03,-6.283886910612650478e-01,-5.433698624398007604e-02,-1.570971727653162375e+01,-1.358424656099501693e+00
3.400000000000000000e+03,-6.290090131669838769e-01,-5.239843453773267157e-02,-1.572522532917459337e+01,-1.309960863443316637e+00
3.450000000000000000e+03,-6.304844622648340113e-01,-4.998160099486862601e-02,-1.576211155662084806e+01,-1.249540024871715449e+00
3.500000000000000000e+03,-6.324607273775706417e-01,-4.744432140903909190e-02,-1.581151818443926338e+01,-1.186108035225976964e+00
3.550000000000000000e+03,-6.345652335383812348e-01,-4.508367808198892462e-02,-1.586413083845952698e+01,-1.127091952049722900e+00
3.600000000000000000e+03,-6.364729693428805568e-01,-4.314773787747203104e-02,-1.591182423357201081e+01,-1.078693446936800582e+00
3.650000000000000000e+03,-6.379394011377949036e-01,-4.181648724151338509e-02,-1.594848502844486937e+01,-1.045412181037834509e+00
3.700000000000000000e+03,-6.388101392556602143e-01,-4.116810018311423819e-02,-1.597025348139150225e+01,-1.029202504577855670e+00
3.750000000000000000e+03,-6.390117571077758019e-01,-4.119943915681009705e-02,-1.597529392769439127e+01,-1.029985978920252121e+00
3.800000000000000000e+03,-6.385612059929685058e-01,-4.182772465611533236e-02,-1.596403014982420920e+01,-1.045693116402883094e+00
3.850000000000000000e+03,-6.375756071584418594e-01,-4.289690914355408224e-02,-1.593939017896104282e+01,-1.072422728588851903e+00
3.900000000000000000e+03,-6.362239688636377455e-01,-4.421952590853651249e-02,-1.590559922159093986e+01,-1.105488147713412639e+00
3.950000000000000000e+03,-6.346831326013047114e-01,-4.559920510798348009e-02,-1.586707831503261446e+01,-1.139980127699586676e+00
