step,drag,lift,cd,cl
1.500000000000000000e+03,-2.329760871017139134e-01,-1.080295432443078713e-01,-5.824402177542846282e+00,-2.700738581107696046e+00
1.550000000000000000e+03,-2.296580530123813746e-01,-1.087207737064694313e-01,-5.741451325309533615e+00,-2.718019342661735394e+00
1.600000000000000000e+03,-2.261375988356157385e-01,-1.101105272112818251e-01,-5.653439970890392630e+00,-2.752763180282045141e+00
1.650000000000000000e+03,-2.226416371618167300e-01,-1.101247331542896529e-01,-5.566040929045417585e+00,-2.753118328857240726e+00
1.700000000000000000e+03,-2.186539255031452744e-01,-1.118141443890779962e-01,-5.466348137578631139e+00,-2.795353609726949351e+00
1.750000000000000000e+03,-2.176728951129832113e-01,-1.117974286476218770e-01,-5.441822377824578894e+00,-2.794935716190546593e+00
1.800000000000000000e+03,-2.162185857930673527e-01,-1.124233451256763661e-01,-5.405464644826682985e+00,-2.810583628141908541e+00
1.850000000000000000e+03,-2.150698105502057145e-01,-1.127215290298944905e-01,-5.376745263755141835e+00,-2.818038225747361736e+00
1.900000000000000000e+03,-2.140291096650840386e-01,-1.125402130966323549e-01,-5.350727741627100187e+00,-2.813505327415808388e+00
1.950000000000000000e+03,-2.130935133037396290e-01,-1.130526932464040735e-01,-5.327337832593489253e+00,-2.826317331160101087e+00
2.000000000000000000e+03,-2.119185958785041457e-01,-1.132729915028960199e-01,-5.297964896962602310e+00,-2.831824787572399860e+00
2.050000000000000000e+03,-2.105556395332403019e-01,-1.139549471676894882e-01,-5.263890988331006326e+00,-2.848873679192236441e+00
2.100000000000000000e+03,-2.090479765746630081e-01,-1.145376373279645421e-01,-5.226199414366574203e+00,-2.863440933199112859e+00
2.150000000000000000e+03,-2.076281812546860728e-01,-1.153268341435345207e-01,-5.190704531367150487e+00,-2.883170853588362448e+00
2.200000000000000000e+03,-2.063180094791930985e-01,-1.158892977346265007e-01,-5.157950236979826464e+00,-2.897232443365661769e+00
2.250000000000000000e+03,-2.051805148175072091e-01,-1.165386662264802364e-01,-5.129512870437679339e+00,-2.913466655662005245e+00
2.300000000000000000e+03,-2.041813705668116263e-01,-1.170273133141932764e-01,-5.104534264170289326e+00,-2.925682832854831439e+00
2.350000000000000000e+03,-2.034166356217468330e-01,-1.174180339597568623e-01,-5.085415890543670159e+00,-2.935450848993920836e+00
2.400000000000000000e+03,-2.028739868745390029e-01,-1.178503090389697305e-01,-5.071849671863474462e+00,-2.946257725974242625e+00
2.450000000000000000e+03,-2.023298351751786073e-01,-1.182119554110338255e-01,-5.058245879379463794e+00,-2.955298885275845056e+00
2.500000000000000000e+03,-2.018156985704683271e-01,-1.185114551118187087e-01,-5.045392464261706955e+00,-2.962786377795467274e+00
2.550000000000000000e+03,-2.017010440172606889e-01,-1.188187771771485463e-01,-5.042526100431516056e+00,-2.970469429428713060e+00
2.600000000000000000e+03,-2.007806712239823543e-01,-1.193505478919937857e-01,-5.019516780599557748e+00,-2.983763697299844253e+00
2.650000000000000000e+03,-1.996523752473823854e-01,-1.194160466039602131e-01,-4.991309381184558802e+00,-2.985401165099004661e+00
2.700000000000000000e+03,-1.990209107173419312e-01,-1.197610146491193267e-01,-4.975522767933547641e+00,-2.994025366227982765e+00
2.750000000000000000e+03,-1.985725455935137274e-01,-1.201730228158909425e-01,-4.964313639837842018e+00,-3.004325570397273104e+00
2.800000000000000000e+03,-1.978850730371621847e-01,-1.204395973417478338e-01,-4.947126825929053950e+00,-3.010989933543695152e+00
2.850000000000000000e+03,-1.971987620144160513e-01,-1.207613502348656720e-01,-4.929969050360400118e+00,-3.019033755871641134e+00
2.900000000000000000e+03,-1.968979399196027213e-01,-1.210529124491235009e-01,-4.922448497990067118e+00,-3.026322811228086884e+00
2.950000000000000000e+03,-1.964221617337853776e-01,-1.214459807643926137e-01,-4.910554043344633079e+00,-3.036149519109814676e+00
3.000000000000000000e+03,-1.957701925660036424e-01,-1.216903407708867513e-01,-4.894254814150089672e+00,-3.042258519272168282e+00
3.050000000000000000e+03,-1.951670917161745233e-01,-1.219966115635426063e-01,-4.879177292904362417e+00,-3.049915289088564574e+00
3.100000000000000000e+03,-1.946301324404644262e-01,-1.222544182681701980e-01,-4.865753311011610016e+00,-3.056360456704254158e+00
3.150000000000000000e+03,-1.940785458577585776e-01,-1.225295268417229827e-01,-4.851963646443963718e+00,-3.063238171043074054e+00
3.200000000000000000e+03,-1.935111739089568350e-01,-1.228002463861102289e-01,-4.837779347723920154e+00,-3.070006159652755251e+00
3.250000000000000000e+03,-1.930027907610199767e-01,-1.230343479865743939e-01,-4.825069769025498445e+00,-3.075858699664359097e+00
3.300000000000000000e+03,-1.925428672259404950e-01,-1.233023141487882557e-01,-4.813571680648511375e+00,-3.082557853719705587e+00
3.350000000000000000e+03,-1.921333360070980323e-01,-1.235288866756170112e-01,-4.803333400177449697e+00,-3.088222166890424614e+00
3.400000000000000000e+03,-1.917787776291047241e-01,-1.237534243859521321e-01,-4.794469440727617382e+00,-3.093835609648802887e+00
3.450000000000000000e+03,-1.914898253262454220e-01,-1.239601977677712852e-01,-4.787245633156135050e+00,-3.099004944194281741e+00
3.500000000000000000e+03,-1.912657842678283648e-01,-1.241544156741276883e-01,-4.781644606695707900e+00,-3.103860391853191736e+00
3.550000000000000000e+03,-1.910971323559546575e-01,-1.243395001284749168e-01,-4.777428308898865161e+00,-3.108487503211872394e+00
3.600000000000000000e+03,-1.909767200115003449e-01,-1.245236617646932192e-01,-4.774418000287507624e+00,-3.113091544117329690e+00
3.650000000000000000e+03,-1.909019578044564847e-01,-1.247075249512906436e-01,-4.772548945111410923e+00,-3.117688123782265563e+00
3.700000000000000000e+03,-1.908770221449593574e-01,-1.248917774989110052e-01,-4.771925553623982630e+00,-3.122294437472774575e+00
3.750000000000000000e+03,-1.908982102984681795e-01,-1.250895767183628216e-01,-4.772455257461703404e+00,-3.127239417959069900e+00
3.800000000000000000e+03,-1.909571557559284760e-01,-1.252932175203274878e-01,-4.773928893898211179e+00,-3.132330438008186668e+00
3.850000000000000000e+03,-1.910634049480581798e-01,-1.255058840995046388e-01,-4.776585123701453384e+00,-3.137647102487615580e+00
3.900000000000000000e+03,-1.912270215346961455e-01,-1.257374454786787943e-01,-4.780675538367402666e+00,-3.143436136966969219e+00
3.950000000000000000e+03,-1.914289813958409692e-01,-1.259876252579706923e-01,-4.785724534896023563e+00,-3.149690631449266753e+00
