step,drag,lift,cd,cl
1.000000000000000000e+03,-6.303450254355603688e-01,-9.280322159919739133e-02,-1.575862563588900578e+01,-2.320080539979934464e+00
1.050000000000000000e+03,-6.717546561685185935e-01,-5.152223542955797903e-02,-1.679386640421296306e+01,-1.288055885738949247e+00
1.100000000000000000e+03,-7.060771649508383874e-01,-5.836342740057259837e-03,-1.765192912377095524e+01,-1.459085685014314682e-01
1.150000000000000000e+03,-7.373727022448197665e-01,3.788805131867933884e-02,-1.843431755612049017e+01,9.472012829669832490e-01
1.200000000000000000e+03,-7.753449362454379878e-01,7.686325501769747381e-02,-1.938362340613594625e+01,1.921581375442436457e+00
1.250000000000000000e+03,-7.916271791023647975e-01,9.943374314699657268e-02,-1.979067947755911661e+01,2.485843578674913790e+00
1.300000000000000000e+03,-7.922179741706362188e-01,1.017340604760493539e-01,-1.980544935426590314e+01,2.543351511901233319e+00
1.350000000000000000e+03,-7.777188675584162381e-01,8.479063493514329974e-02,-1.944297168896040162e+01,2.119765873378582022e+00
1.400000000000000000e+03,-7.533503840954940411e-01,5.033141962720975859e-02,-1.883375960238734592e+01,1.258285490680243646e+00
1.450000000000000000e+03,-7.136658871869479004e-01,2.749030232655144679e-03,-1.784164717967369285e+01,6.872575581637860309e-02
1.500000000000000000e+03,-6.742234706643941422e-01,-4.921727027045608160e-02,-1.685558676660985000e+01,-1.230431756761401818e+00
1.550000000000000000e+03,-6.470727491990875269e-01,-9.125682518327413173e-02,-1.617681872997718528e+01,-2.281420629581852655e+00
1.600000000000000000e+03,-6.314234793850143079e-01,-1.104403676037005455e-01,-1.578558698462535403e+01,-2.761009190092512888e+00
1.650000000000000000e+03,-6.266321537575556544e-01,-1.003165972410858531e-01,-1.566580384393888892e+01,-2.507914931027146022e+00
1.700000000000000000e+03,-6.303592240044967321e-01,-6.871133721079727974e-02,-1.575898060011241597e+01,-1.717783430269931744e+00
1.750000000000000000e+03,-6.407489886723471972e-01,-3.300562512794906478e-02,-1.601872471680867704e+01,-8.251406281987264668e-01
1.800000000000000000e+03,-6.503877814642703425e-01,-1.088305964989247365e-02,-1.625969453660675512e+01,-2.720764912473118136e-01
1.850000000000000000e+03,-6.544139204228239803e-01,-9.702169008555416863e-03,-1.636034801057059695e+01,-2.425542252138853661e-01
1.900000000000000000e+03,-6.499584572484701228e-01,-2.851675523451933925e-02,-1.624896143121175029e+01,-7.129188808629833840e-01
1.950000000000000000e+03,-6.395323055742446750e-01,-6.052844750296679233e-02,-1.598830763935611365e+01,-1.513211187574169614e+00
2.000000000000000000e+03,-6.301920958627659219e-01,-9.586769729921650052e-02,-1.575480239656914527e+01,-2.396692432480412194e+00
2.050000000000000000e+03,-6.293550125264071315e-01,-1.202247182782511525e-01,-1.573387531316017451e+01,-3.005617956956278203e+00
2.100000000000000000e+03,-6.398468940065954458e-01,-1.194721624634931256e-01,-1.599617235016488337e+01,-2.986804061587327475e+00
2.150000000000000000e+03,-6.582292136633521862e-01,-8.921240512865649674e-02,-1.645573034158380210e+01,-2.230310128216411947e+00
2.200000000000000000e+03,-6.793823548746558139e-01,-4.081987477318433505e-02,-1.698455887186639046e+01,-1.020496869329608147e+00
2.250000000000000000e+03,-6.996097434861852093e-01,4.810343463108296413e-03,-1.749024358715462668e+01,1.202585865777073826e-01
2.300000000000000000e+03,-7.145751950519387830e-01,2.944447041504866247e-02,-1.786437987629846447e+01,7.361117603762163952e-01
2.350000000000000000e+03,-7.180135988006510761e-01,2.639996115017845257e-02,-1.795033997001627313e+01,6.599990287544611478e-01
2.400000000000000000e+03,-7.063379286266484591e-01,-3.476096486234175886e-04,-1.765844821566620837e+01,-8.690241215585437981e-03
2.450000000000000000e+03,-6.838218517690399789e-01,-4.313769481587867438e-02,-1.709554629422599703e+01,-1.078442370396966554e+00
