step,drag,lift,cd,cl
1.950000000000000000e+03,-5.463471151009385851e-01,-3.853793841879662313e-02,-1.365867787752346274e+01,-9.634484604699153909e-01
2.000000000000000000e+03,-5.466441179612386847e-01,-3.805934675127418954e-02,-1.366610294903096445e+01,-9.514836687818545302e-01
2.050000000000000000e+03,-5.452884116870262421e-01,-3.883226107789229664e-02,-1.363221029217565317e+01,-9.708065269473071801e-01
2.100000000000000000e+03,-5.425027224560678984e-01,-4.039156610021885779e-02,-1.356256806140169502e+01,-1.009789152505471188e+00
2.150000000000000000e+03,-5.387041157242922207e-01,-4.273975483521672003e-02,-1.346760289310730307e+01,-1.068493870880417695e+00
2.200000000000000000e+03,-5.342861661440682086e-01,-4.499840949374288995e-02,-1.335715415360170333e+01,-1.124960237343572089e+00
2.250000000000000000e+03,-5.297095028118283810e-01,-4.712866237297366062e-02,-1.324273757029570753e+01,-1.178216559324341217e+00
2.300000000000000000e+03,-5.253028288566514714e-01,-4.892798943946837648e-02,-1.313257072141628434e+01,-1.223199735986709280e+00
2.350000000000000000e+03,-5.214197769557769035e-01,-5.014606985870381783e-02,-1.303549442389441992e+01,-1.253651746467595141e+00
2.400000000000000000e+03,-5.182527843514355137e-01,-5.097709661157245192e-02,-1.295631960878588451e+01,-1.274427415289311138e+00
2.450000000000000000e+03,-5.157118815131046530e-01,-5.148383516299377682e-02,-1.289279703782761466e+01,-1.287095879074844129e+00
2.500000000000000000e+03,-5.138534179220072273e-01,-5.164627571090011499e-02,-1.284633544805017813e+01,-1.291156892772502562e+00
2.550000000000000000e+03,-5.128056599678311178e-01,-5.164667758476429449e-02,-1.282014149919577584e+01,-1.291166939619107001e+00
2.600000000000000000e+03,-5.115654994471741102e-01,-5.175568319983750443e-02,-1.278913748617934942e+01,-1.293892079995937250e+00
2.650000000000000000e+03,-5.105329342158624328e-01,-5.141810612010219023e-02,-1.276332335539655816e+01,-1.285452653002554513e+00
2.700000000000000000e+03,-5.100621610247572102e-01,-5.120259403334821713e-02,-1.275155402561892792e+01,-1.280064850833705137e+00
2.750000000000000000e+03,-5.098519609710024936e-01,-5.105850075840606683e-02,-1.274629902427506067e+01,-1.276462518960151504e+00
2.800000000000000000e+03,-5.095000088703611762e-01,-5.076702141670510343e-02,-1.273750022175902608e+01,-1.269175535417627287e+00
2.850000000000000000e+03,-5.091603310891764655e-01,-5.050471020216311391e-02,-1.272900827722940953e+01,-1.262617755054077584e+00
2.900000000000000000e+03,-5.090266844064936791e-01,-5.037619140042846194e-02,-1.272566711016233931e+01,-1.259404785010711292e+00
2.950000000000000000e+03,-5.086246479204876714e-01,-5.037753976076290996e-02,-1.271561619801218868e+01,-1.259438494019072596e+00
3.000000000000000000e+03,-5.079020268764873336e-01,-5.040777357232571060e-02,-1.269755067191218068e+01,-1.260194339308142508e+00
3.050000000000000000e+03,-5.070566885989009620e-01,-5.062211323349765507e-02,-1.267641721497252227e+01,-1.265552830837441078e+00
3.100000000000000000e+03,-5.060987049817631256e-01,-5.088744717268510465e-02,-1.265246762454407481e+01,-1.272186179317127408e+00
3.150000000000000000e+03,-5.050123024225712243e-01,-5.122215504718981988e-02,-1.262530756056427883e+01,-1.280553876179745254e+00
3.200000000000000000e+03,-5.038419844074315534e-01,-5.159369232357123580e-02,-1.259604961018578706e+01,-1.289842308089280687e+00
3.250000000000000000e+03,-5.027062496002827618e-01,-5.193107085547866292e-02,-1.256765624000706616e+01,-1.298276771386966288e+00
3.300000000000000000e+03,-5.016316147596671104e-01,-5.224702474580487227e-02,-1.254079036899167576e+01,-1.306175618645121661e+00
3.350000000000000000e+03,-5.006541580610937014e-01,-5.251010856629616946e-02,-1.251635395152734098e+01,-1.312752714157404021e+00
3.400000000000000000e+03,-4.997953031944739610e-01,-5.270938720172678449e-02,-1.249488257986184614e+01,-1.317734680043169293e+00
3.450000000000000000e+03,-4.990675511240034723e-01,-5.285446662544075747e-02,-1.247668877810008503e+01,-1.321361665636018756e+00
3.500000000000000000e+03,-4.984643222901421478e-01,-5.296511313580074681e-02,-1.246160805725355125e+01,-1.324127828395018414e+00
3.550000000000000000e+03,-4.979675357674834268e-01,-5.304133100602120149e-02,-1.244918839418708245e+01,-1.326033275150529711e+00
3.600000000000000000e+03,-4.975607814273731999e-01,-5.310716424226651078e-02,-1.243901953568432717e+01,-1.327679106056662617e+00
3.650000000000000000e+03,-4.972286471778260553e-01,-5.317291279456392433e-02,-1.243071617944564977e+01,-1.329322819864097838e+00
3.700000000000000000e+03,-4.969619124217561912e-01,-5.323448943397611488e-02,-1.242404781054390206e+01,-1.330862235849402664e+00
3.750000000000000000e+03,-4.967494762573993472e-01,-5.330546299547361810e-02,-1.241873690643498129e+01,-1.332636574886840286e+00
3.800000000000000000e+03,-4.965778275022281751e-01,-5.338282084202009004e-02,-1.241444568755570188e+01,-1.334570521050501890e+00
3.850000000000000000e+03,-4.964494148557471176e-01,-5.346234665133394598e-02,-1.241123537139367627e+01,-1.336558666283348407e+00
3.900000000000000000e+03,-4.963670287856067898e-01,-5.355331584931990324e-02,-1.240917571964016730e+01,-1.338832896232997394e+00
3.950000000000000000e+03,-4.963181000436702739e-01,-5.365591782207352473e-02,-1.240795250109175463e+01,-1.341397945551837889e+00
